date,temp_mean,temp_max,temp_min,temp_anomaly,precip_1d_max,precip_3d_max,precip_7d_max,precip_30d_max,precip_month,precip_anomaly,PDD,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,snow_fraction,snow_fraction_anomaly,snow_fraction_change,NDSI,NDSI_anomaly,NDSI_change,snow_area_proxy_km2,VV,VH,VV_change,VH_change,VV_anomaly,VH_anomaly,angle_deg,temp_change,PDD_change,antecedent_precipitation_index,environmental_transition_magnitude,sentinel2_scene_count,sentinel2_valid_area_fraction,sentinel2_observation_count,sentinel1_scene_count,sentinel1_valid_area_fraction,sentinel1_observation_count,climate_missing_data_flag,sentinel2_missing_data_flag,sentinel1_missing_data_flag,available_feature_count,missing_data_flag,climate_expected_observation_count,climate_period_completeness,climate_is_complete_period,climate_quality_status,climate_quality_reason,sentinel1_expected_observation_count,sentinel1_period_completeness,sentinel1_is_complete_period,sentinel1_quality_status,sentinel1_quality_reason
2021-09-01,5.344396614139159,10.52664827350831,-1.805245475581104,0.314259035080085,27.52564173821317,56.676425510370855,126.71598521838224,501.5504471399012,308.9041649729073,1.0889593053943394,160.33189842417477,3.0,73.05771974161173,2.919990471185107,507.015447729324,283.4598758611186,0.5162948982012616,0.06249102178215993,-0.12376572787751194,0.3874625220927784,0.0564867720508172,-0.10817208341366896,2.392731573919914,-10.19608044595994,-18.820336113921897,-0.5396846523630092,-0.0401600605975929,-0.25282518165927215,-0.2683504527347047,40.182395585580814,-1.9532426667118008,-65.89491928220497,1871.5801713988412,1.2216713883985784,11.0,0.8880162524814017,2.837514154233318,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2021-10-01,1.862294967392868,8.496157647924157,-9.435907538653572,1.8527181719896773,58.17702818633788,113.41342394567158,123.755569878535,309.6891818953051,176.92860023234832,1.833314911269056,82.47362653717583,14.0,84.80506613037898,2.991861185704555,518.1740892708916,139.54740263034054,0.506560074022086,0.019548393670500874,-0.009734824179175594,0.3770642361452901,0.02899957232123468,-0.010398285947488317,2.6395185464797057,-9.603168279678552,-17.488235276445106,0.592912166281387,1.3321008374767906,-0.6535584642026144,-1.2590471920489357,40.1814866454586,-3.482101646746291,-77.85827188699893,1767.7717459213634,1.3611063193462196,10.0,0.998432084708628,5.2355346452804685,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2021-11-01,-3.1268111415441937,4.1415238038827695,-12.693219532117617,0.8691130943422339,3.498539628463171,7.058293391779503,14.51147552357849,163.2637937312682,23.89592916353408,-0.3157259761957918,0.3498422287563803,18.0,11.61109798972578,2.993831667033956,483.50203571850807,61.915953653451005,0.505726308977756,0.03301949998446352,-0.0008337650443300815,0.3604538383199434,0.032300258138074356,-0.016610397825346734,2.635174070057705,-7.633465875365458,-13.746624124738652,1.9697024043130948,3.7416111517064543,0.19204779591776422,0.17593828146450896,40.18452084847578,-4.989106108937062,-82.12378430841945,1526.5019131966928,2.3141063995751074,12.0,0.998432084708628,9.903917796833364,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2021-12-01,-8.81089458854829,3.572879440661996,-18.207172459837903,-2.0721842576259366,32.39658503083786,48.9975601390543,55.179279767633744,80.4936619603658,80.53372725241452,1.624898133243159,1.0330977829806518,4.0,70.602109752737,3.058729594593069,465.7616119943702,38.93524662111109,0.8301781796399091,0.33075119324103003,0.3244518706621532,0.6679445209683295,0.3131940223079572,0.3074906826483861,4.325786445512012,-7.391213964450302,-13.279257915529024,0.2422519109151553,0.4673662092096275,-0.04389368157171436,-0.2035181938663957,40.1806491292606,-5.684083447004097,0.6832555542242715,1378.0603534696033,1.8877475933496548,12.0,0.998432084708628,7.924746787436168,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-01-01,-11.97506978467517,-4.75786742949299,-20.10266134113092,-2.215258853899954,4.790898932344997,10.68253461657414,51.220612506504,88.57830965200186,47.5920677888356,-0.0965965395573918,0.0,0.0,38.69837359574419,3.4282508708020365,507.60711629134414,22.9439484551916,0.9788880045986688,0.39811652934704733,0.14870982495875962,0.7310369808457888,0.3255228064818468,0.06309245987745937,5.1006646113054,-7.176469071346636,-12.53444822436142,0.2147448931036661,0.7448096911676032,0.0530243701829356,0.24790827553118078,40.179058368914944,-3.1641751961268803,-1.0330977829806518,1218.9433682379984,0.7851217585933405,12.0,0.998432084708628,3.4757955023710263,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-02-01,-11.306039826172688,-4.840351680833444,-19.084671067755277,-2.0123886092987577,33.61329069067646,55.42659405174482,66.23208715980074,105.52646732787277,87.00564056610672,0.5660217846881087,0.0,0.0,77.64080271287378,3.8338864745357424,543.953723851513,14.67328226583093,0.9498799411028936,0.2749969176684377,-0.029008063495775116,0.7274028804641094,0.23653370687931302,-0.0036341003816794393,4.949513098343442,-7.242080600559891,-12.8782940896481,-0.065611529213255,-0.3438458652866796,0.43061520750081783,0.4888478170606074,40.1826477215616,0.6690299585024828,0.0,1123.1075035684053,0.17157976104241543,10.0,0.998432084708628,9.78306716853441,2,0.9558469884996054,2.0,False,False,False,7,False,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-03-01,-3.673228648709196,5.126733419913649,-15.96565914919137,2.812087474531636,4.2013823147142215,6.23075065899209,8.326190428322178,92.01385696369093,17.422420377128123,-1.6528480515691717,2.917263958953674,18.0,6.36370687035714,3.479447559643817,779.5064603804017,78.61736005488036,0.7064172300077349,-0.012554970333154003,-0.2434627110951587,0.5563882605383891,0.011030503515081835,-0.1710146199257203,3.680908693322996,-9.693102334639976,-16.342585952941892,-2.4510217340800846,-3.464291863293792,-1.2076340705291155,-1.6847435276027962,40.17847407375042,7.632811177463491,2.917263958953674,972.0637984102725,2.4939229609632085,13.0,0.998432084708628,11.371610919876838,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-04-01,-0.0450018845988281,6.941349140680002,-8.687404317406155,2.896230804162025,8.464294436023062,14.180141747427983,21.036408434281824,76.84290835649294,76.84290835649296,0.3541852886319713,13.434155522292382,30.0,41.4042583955773,2.977322194648783,764.4444440570021,75.45833343103854,0.5026158268708951,-0.13952237820561864,-0.2038014031368398,0.3456206576985171,-0.13273680684237965,-0.210767602839872,2.6189663671008505,-9.992095344932192,-17.263338563951553,-0.2989930102922162,-0.9207526110096608,-0.5304331279895536,-0.9769376795774214,40.18977039648404,3.628226764110368,10.516891563338708,903.0971370052246,1.2047042708369935,11.0,0.998432084708628,8.110950655748995,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-05-01,2.1963688361756204,8.701266537477757,-5.903371354813791,0.938757597841036,17.678078348345267,39.43348959081765,83.50156552372846,213.1792180623744,216.34922476505645,1.6326793928051746,68.89256540916416,27.0,106.60424865624964,2.9652965951766723,764.754245877551,102.9172794215701,0.5925090313991046,-0.0071852922575247336,0.08989320452820948,0.4175853120974768,-0.0332999197241709,0.07196465439895972,2.5194075302043832,-9.76331113797859,-17.071794637448605,0.2287842069536019,0.1915439265029483,0.037522214756361194,-0.0028799977401234855,40.19435087738115,2.2413707207744484,55.45840988687178,983.9817912194973,1.006548401146228,10.0,0.8147572167751164,2.706028880141772,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-06-01,6.025153404833616,11.33596493145853,1.0998233266316586,0.4722490558645794,50.03214680665802,111.8880198317336,180.82769852720227,401.2983041404013,401.2983041404013,1.7353131608006875,180.75460214500848,0.0,71.95261548051086,2.924178615888929,605.6456862920478,298.281223509909,0.516509233773423,-0.06456392974228586,-0.07599979762568165,0.3817026031453985,-0.06527559979767983,-0.03588270895207829,2.6913603576138345,-10.59178908191611,-19.4038089796918,-0.8284779439375196,-2.332014342243191,-0.29217046787901424,-0.5645845949349528,40.18583967697761,3.8287845686579955,111.86203673584431,1237.682826676974,2.011202824042318,10.0,0.998432084708628,2.080686414300849,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-07-01,7.686537083261552,13.084435927775631,4.400524395507149,0.4990856724445344,29.662109748789064,67.65497142169778,141.74505828217306,463.861515796126,442.0723029713868,-0.4940760794710508,238.2826495811081,0.0,17.912235331212358,2.9024601372209498,545.558325062632,383.98545028289215,0.4292017899538048,-0.09930666779383018,-0.08730744381961814,0.3189007867813822,-0.07061543366070022,-0.06280181636401633,2.224474730296889,-10.035370791309598,-19.029812020026505,0.556418290606512,0.3739969596652912,-0.03814575285171706,-0.05886451291973316,40.18266787193823,1.6613836784279359,57.52804743609963,1494.1027056468147,1.0159602343470124,8.0,0.993094826610862,3.916429404894618,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-08-01,7.625228725764548,12.363169108101571,1.8761205126918992,0.6675090013735415,25.82217327290406,54.596953887403245,115.99783921005748,470.5275485950899,385.43611567381856,-0.4177162634458637,236.382090498701,0.0,6.646634633983843,2.9006228290544094,521.8040966896551,345.2175070101069,0.380975910653944,-0.09300798528690252,-0.04822587929986083,0.2859707873916237,-0.058134187167013296,-0.03292999938975849,1.980742114463296,-9.832851660418251,-18.79591014314436,0.2025191308913463,0.2339018768821468,-0.010026407438644469,0.029709944129908905,40.18973019016174,-0.06130835749700392,-1.9005590824071135,1655.423415473611,0.21688244635858578,11.0,0.9962198414209223,3.275307512560649,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-09-01,5.402835509323893,10.078242577506511,-0.1637557070662763,0.3726979302648189,24.936305308397724,52.98659429086936,108.9973147726462,382.02033476053,252.931049267801,0.2953890407667547,162.0850652797168,1.0,35.32506155412458,2.905918073076258,489.25865278914495,237.40986312551453,0.447271350567768,-0.0065325258513336815,0.06629543991382403,0.2965081849014486,-0.034467565140512635,0.010537397509824908,1.155213557309139,-9.775216808584137,-18.34692040132621,0.0576348518341145,0.4489897418181456,0.16803845571653042,0.20506525986098367,40.20177608031501,-2.222393216440655,-74.2970252189842,1660.0409524203703,1.1816585389354335,8.0,0.4948983018123054,1.081250952755074,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-10-01,-0.5684206815319311,8.552739020286547,-13.294098130185173,-0.5779974769351215,32.472053015387715,80.26901283841835,101.57824280678862,269.5547968709245,128.3600117136936,0.9415600860781084,36.914577604397465,20.0,74.1787915118694,2.9647700268396,567.5748790787903,120.57075565084448,0.5867776801247454,0.09976599977316025,0.1395063295569774,0.4553939620692676,0.10732929824521215,0.158885777167819,3.057506204648244,-8.93330871320643,-16.23644811798358,0.8419080953777076,2.110472283342631,0.01630110226950876,-0.007260033587410675,40.19060032666457,-5.971256190855824,-125.17048767531932,1539.3948212710084,2.35135321147308,11.0,0.998432084708628,8.11735900689579,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-11-01,-2.8472946470342277,4.188899326525824,-11.844459790331111,1.1486295888521998,2.241685048351994,4.794153634310024,6.813136884950366,124.82429577689533,14.523283926624073,-0.8564639777853283,0.0,23.0,8.553553476174645,2.904881336851372,505.1595079239973,48.56933838963761,0.518494640967652,0.04578783197435954,-0.06828303915709344,0.3785142909665695,0.0503607107847005,-0.07687967110269806,2.701705663886933,-7.45171852292548,-13.405751651026836,1.481590190280949,2.8306964669567467,0.3737951483577415,0.5168107551763246,40.18708333688237,-2.2788739655022967,-36.914577604397465,1323.0088820069811,1.583769677066954,11.0,0.998432084708628,11.0,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2022-12-01,-4.351483477223924,3.359629702584856,-13.973685578273075,2.387226853698429,3.634436588886365,5.545401760717065,6.6248486240468685,14.120412927535178,13.68893225005224,-0.7590076683181207,0.0,20.0,7.726910185228764,2.9030464604599224,464.25631140464463,28.43390825420178,0.4795979023826591,-0.019829084016220022,-0.038896738584992874,0.3377835828111006,-0.01696691584927168,-0.04073070815546892,2.499027505544384,-7.045210856847816,-12.622370674818509,0.4065076660776645,0.7833809762083259,0.3021094260307722,0.45336904684412005,40.18126806696533,-1.5041888301896966,0.0,1138.2464819559862,0.4384636487081679,12.0,0.998432084708628,11.079415893165256,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-01-01,-7.238020147139263,1.1888297062873396,-16.74187776483672,2.521790783635954,2.310562981867399,6.792717040319008,8.422436260931791,19.05832364318457,13.863356977529136,-1.003046833538907,0.0,3.0,12.335077046110628,2.9167748389222035,520.046566632653,18.639474724439733,0.4701752852264242,-0.11059619002519722,-0.00942261715623488,0.3123112665289635,-0.09320290783497853,-0.025472316282137086,2.44992933532583,-6.731748027589583,-12.144505078461354,0.3134628292582331,0.4778655963571552,0.49774541393998906,0.6378514214312467,40.188238956626186,-2.8865366699153387,0.0,981.3728666401174,0.38688703936158486,12.0,0.998432084708628,8.214463386455332,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-02-01,-6.023362710243321,3.737793710750252,-14.80637116831509,3.270288506630609,6.262903459619112,12.688496778603202,17.841814611773618,40.953843128673554,39.67169308133784,-0.7847244668586211,0.0,9.0,30.929764508571868,2.929786608752136,546.1643423814215,15.353361450078031,0.4806003424969984,-0.19428268093745754,0.01042505727057419,0.3214228594123951,-0.16944631417240125,0.009111592883431607,2.504250892481544,-7.623398889639996,-13.374279327400028,-0.8916508620504136,-1.229774248938675,0.04929691842071282,-0.007137420691320173,40.18126902734885,1.2146574368959424,0.0,873.8386297254376,0.7992194782595439,11.0,0.998432084708628,10.7310550609356,2,0.9558469884996054,2.0,False,False,False,7,False,28,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-03-01,-6.882451464168546,-0.2057592608071084,-19.155309816987288,-0.3971353409277139,12.40101377977608,23.20429954573888,34.08797379431767,74.61781614263344,72.35833036496352,0.27100003943479,0.0,0.0,52.964186143158905,2.960976912159078,713.7191982063165,19.97609478981876,0.6597592464457559,-0.059212953895133036,0.1791589039487575,0.4945027545476775,-0.05085500247562974,0.17307989513528238,3.4377892307578914,-8.123755902422259,-14.350515972073222,-0.5003570127822625,-0.9762366446731932,0.36171236168860155,0.3073264532658744,40.18584895457859,-0.8590887539252252,0.0,815.1211656315855,1.1502137867841062,12.0,0.998432084708628,7.455078795295481,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-04-01,-3.909313579943787,4.106459901233887,-18.588649896330413,-0.9680808911829332,13.082361210792982,18.971018939335988,28.17327330365997,85.36256351132405,59.30035418300163,-0.3532536080184363,0.0,19.0,40.32002910014759,2.960850730237992,794.9722214405349,21.591340343059574,0.752675095283443,0.11053689020692925,0.09291584883768711,0.5802235815025831,0.1018661169616864,0.08572082695490563,3.92194327061672,-8.836771028591544,-15.30617698175244,-0.7130151261692852,-0.9556610096792184,0.6248911883510946,0.9802239026216917,40.18453870874407,2.973137884224759,0.0,752.1533449698494,0.8829778649188711,10.0,0.998432084708628,7.03420209079853,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-05-01,-0.6772760586151204,6.6747682543223945,-10.80992558027637,-1.9348872969497048,16.411901915014674,36.61423422512964,62.7583007665569,139.6668270001358,125.12318010597954,-0.1726815820832825,13.322457116807575,30.0,79.96560277300641,3.00241059516479,839.2453338458831,41.019701280281794,0.7049032201551853,0.10520889649855591,-0.04777187512825776,0.5288714765932616,0.07798624477161392,-0.051352104909321517,3.673019684120933,-9.906375945514412,-16.69043297619234,-1.0696049169228683,-1.3842559944399009,-0.10554259277946088,0.37848166351614054,40.19173923783479,3.2320375213286665,13.322457116807575,764.4535233303516,1.0098661543615095,11.0,0.998432084708628,5.841301632919501,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-06-01,5.079169015558551,12.375102678442596,-5.159192083521155,-0.4737353334104845,42.59498932287297,87.74775570543504,133.0451709446121,311.219672811888,311.219672811888,0.4719494645048367,152.37507046675654,7.0,50.14688112130054,2.9229622786221614,679.6110485010556,144.9946785721873,0.5697962412871165,-0.011276922228592334,-0.13510697886806877,0.4438602491250209,-0.0031179538180574062,-0.08501122746824069,2.969021491666545,-10.083004538926422,-18.52297468734195,-0.1766285934120102,-1.8325417111496092,0.2166140751106731,0.3162496974148965,40.18415017185056,5.756445074173672,139.05261334994896,961.0051676426868,2.3158262361493342,11.0,0.998432084708628,5.204470416725114,3,0.9558469884996054,2.9998758145016367,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-07-01,7.6987055798716915,12.444619074478547,4.788737046458558,0.5112541690546736,30.885114366011614,64.35450355305663,131.12694370339744,442.09664416261313,435.7593839670994,-0.575982902252684,238.65987297602243,0.0,8.169084017274457,2.9007575042376605,530.6743594320901,336.8712518728593,0.4856913184009538,-0.04281713934668119,-0.08410492288616267,0.3623864415472999,-0.02712977889478252,-0.08147380757772105,2.235681592998904,-10.225302450738452,-18.924373684440752,-0.1422979118120295,-0.4013989970988021,-0.22807741228057132,0.04657382266601928,40.19054247229318,2.6195365643131403,86.28480250926589,1252.6137764633831,1.3828320832487362,7.0,0.882011764518188,2.592746103142606,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-08-01,7.683565005810295,12.229217417621028,2.7555325899386114,0.7258452814192884,30.59525016026313,80.00363763376114,148.20247674176895,494.4469113266192,441.6176570897904,0.4456029915792515,238.19051518011915,0.0,15.01921900101714,2.901963528775448,475.92143406122455,412.9275335634703,0.3396737352278782,-0.1343101607129683,-0.14601758317307562,0.2264219831295505,-0.11768299142908648,-0.13596445841774937,1.7506896027703964,-9.851927589665854,-19.038211296510944,0.3733748610725982,-0.113837612070192,-0.029102336686246844,-0.21259120923667396,40.19269688220588,-0.01514057406139635,-0.469357795903278,1506.339367083666,0.7384353442556552,4.0,0.9875792420699148,1.2506928574252203,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-09-01,6.141489134969069,11.70339036548249,1.1298140040591829,1.1113515559099951,17.289120330073057,37.9128559563541,74.29015851170406,426.9217699403512,201.60475035575013,-0.4323000309758589,184.24467404907207,0.0,13.760317702902864,2.90201590354061,548.0696390463143,169.39758622650527,0.3630056337996604,-0.0907982426194413,0.023331898571782195,0.2422089675383273,-0.08876678250363393,0.015786984408776794,1.876163043918864,-9.890792171824796,-18.566468594167567,-0.0388645821589417,0.4717427023433771,0.052463092475871775,-0.01448293298037484,40.18521071617478,-1.5420758708412263,-53.945841131047075,1481.9932123768663,0.859259088574091,10.0,0.9903346608160538,3.448334818715057,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-10-01,-0.1401734670551476,8.513887920554156,-9.653804463890532,-0.149750262458338,21.890445143760385,51.92478519639434,66.5778328981448,245.13368522481736,96.96095919988696,0.3650505057172047,36.74130381379055,27.0,38.91330758433456,2.913091903245108,546.6466359066156,99.399580885666,0.5235417311724517,0.03653005082086658,0.16053609737279134,0.3598050139923368,0.011740350168281344,0.11759604645400948,2.728004397017535,-8.856516749917981,-16.043170151417474,1.0342754219068144,2.523298442750093,0.09309306555795693,0.18601793297869662,40.20070776334039,-6.281662602024216,-147.50337023528152,1356.6551897202232,2.6862082410977983,11.0,0.998432084708628,7.052793336752034,2,0.9558469884996054,1.999875814501637,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-11-01,-3.5604045527135284,3.195952038694507,-11.920886844685992,0.4355196831728989,3.723536399179269,5.933717050025788,10.485771352946122,68.80297066821156,23.7109023692205,-0.326400766126348,0.0,22.0,14.997281759379616,2.9086924070375724,498.57465668613656,42.40423601899325,0.4783424613082941,0.005635652315001682,-0.04519926986415762,0.310521032390959,-0.017632547790910003,-0.04928398160137776,2.492485813512701,-7.829255469493112,-13.978733628883704,1.0272612804248693,2.0644365225337697,-0.003741798209889957,-0.05617122268054331,40.18697889603922,-3.4202310856583806,-36.74130381379055,1176.8678136314102,1.215422779714761,12.0,0.998432084708628,9.361300914304936,3,0.9558469884996054,3.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2023-12-01,-6.847067747202448,0.6307223744832211,-14.90464908779714,-0.1083574162800956,12.503818684191373,13.269944680800911,20.377905870293223,37.72526492440083,29.624166715911905,-0.1907046629598184,0.0,4.0,23.39599548821337,2.9683360921983244,475.5013307332864,27.884406959775635,0.5496011126264196,0.05017412622754053,0.07125865131812553,0.3969114244438022,0.04216092578342989,0.08639039205284316,2.8637912941399057,-7.614177681476697,-13.62095733170729,0.2150777880164147,0.3577762971764144,-0.2668573985981091,-0.5452176100446611,40.185587925762846,-3.28666319448892,0.0,1029.9618083026105,0.6267826276886748,14.0,0.998432084708628,9.865655797885417,2,0.9558469884996054,2.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-01-01,-10.259008818649884,0.2243159262585581,-22.51032710119,-0.4991978878746671,4.446090286905572,8.803042679134048,14.381347639376704,33.12770943597618,33.30327179945583,-0.4806041999057208,0.0,1.0,25.276333768704596,2.9583602371487734,506.8466583511612,20.839058235025508,0.5332831051469575,-0.04748837010466389,-0.016318007479462104,0.3585888476940693,-0.04692532666987276,-0.038322576749732884,2.778763504559796,-7.436021911054229,-13.19874774697177,0.1781557704224683,0.4222095847355191,-0.20652846952465698,-0.4163912470791704,40.185188738237485,-3.411941071447435,0.0,908.7708088566748,0.3954885672350905,12.0,0.998432084708628,11.925769756418692,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-02-01,-9.977164017196705,-2.1390258756848084,-18.36299221245524,-0.7105444383213724,7.24949191553539,13.657671510313213,22.88934001939717,49.70269632349623,38.057326405351546,-0.8307928776310823,0.0,0.0,34.87480734851812,3.09959223902454,573.2025429711471,14.19726337118102,0.6201124924788719,-0.05477053095558404,0.08682938733191436,0.4455620270008869,-0.0453071465839095,0.08697317930681758,3.231202988039628,-7.486563985597289,-13.127070033730837,-0.0505420745430607,0.0716777132409358,0.18613182246341964,0.2400718729778717,40.18847586781035,0.2818448014531789,0.0,810.512513933525,0.5488321344856303,10.0,0.998432084708628,8.834797378430617,2,0.9558469884996054,2.0,False,False,False,7,False,29,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-03-01,-6.678559267765791,2.4871364123715782,-20.69424235956672,-0.1932431445249585,17.1200942728189,27.61217984317688,29.893280467156785,69.92114076196323,69.97970437429116,0.1877008809721246,0.0,6.0,48.10094142976276,3.1797846196700923,731.9224228628663,22.881900934918008,0.701059976766413,-0.01791222357447597,0.08094748428754106,0.5192326562161635,-0.026125100807143697,0.07367062921527667,3.652993802249205,-8.792174399899611,-15.064701766011977,-1.305610414302322,-1.9376317322811405,-0.30670613578875106,-0.4068593406728809,40.18391127847556,3.298604749430914,0.0,758.9153412177874,1.300852795906113,11.0,0.998432084708628,7.425856280783852,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-04-01,-2.513638999238582,4.646627546682253,-14.302114954068555,0.4275936895222714,5.794318861397791,8.825778960059868,14.696643646581766,60.9516209571531,32.054796841725015,-1.4519856873677524,0.0,26.0,20.625983411413443,3.0157988153729525,830.0511527304716,43.664988720190514,0.5641811502016767,-0.07795705487483706,-0.13687882656473627,0.3774407407236743,-0.10091672381722244,-0.14179191549248926,2.93976309208027,-9.010066250325083,-15.893058868380052,-0.2178918504254721,-0.8283571023680771,0.4515959666175551,0.3933420159940795,40.196408485163545,4.164920268527209,0.0,677.1328368768442,0.8749830532108742,12.0,0.998432084708628,9.920739718593683,2,0.9558469884996054,2.0,False,False,False,7,False,30,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
2024-05-01,2.36052373086659,9.911636466362564,-9.880584710354016,1.1029124925320055,10.583465962154945,22.12031857799541,42.24381431083242,124.02362018502032,124.26568135549502,-0.1896514593362731,81.00076065009841,19.0,43.680640855734616,2.943429081893507,800.6274798219564,40.76010450710301,0.5078253616057209,-0.09186896205090844,-0.0563557885959558,0.3465845617407194,-0.1043006700809283,-0.030856178982954896,2.646111545444502,-9.88135985026719,-17.529632406521586,-0.8712935999421063,-1.6365735381415334,-0.0805264975322384,-0.4607177668131044,40.19851467510744,4.874162730105172,81.00076065009841,699.8285927008126,1.5693923289231062,12.0,0.998432084708628,5.978583700500452,3,0.9558469884996054,3.0,False,False,False,7,False,31,1.0,True,GOOD,coverage and completeness requirements passed,,0.9558469884996054,True,GOOD,VV/VH and ROI coverage pass requirements
